,region,model,length,accuracy,score,loss,perplexity
638,hcdr3,balmMoE,17,0.4117647058823529,0.5761676947860157,2.450601816177368,17.965657276265762
639,lcdr3,balmMoE,9,1.0,0.9798805051379733,0.0023987654130905867,1.0224648714065552
640,hcdr3,balmMoE,6,0.0,0.43111587812503177,3.657565116882324,79.07812492052715
641,lcdr3,balmMoE,12,0.8333333333333334,0.9226520160833994,0.0018634907901287079,3.0421475072701774
642,hcdr3,balmMoE,11,0.8181818181818182,0.7193347391757098,0.15612703561782837,8.425898389382796
643,lcdr3,balmMoE,9,0.8888888888888888,0.8339232736163669,0.03939811885356903,4.805969092581007
644,hcdr3,balmMoE,17,0.8823529411764706,0.8183886233498069,0.07084298878908157,2.825077169081744
645,lcdr3,balmMoE,11,0.7272727272727273,0.8375306942246177,0.16054198145866394,7.371435707265681
646,hcdr3,balmMoE,20,0.4,0.6244617186486721,1.6573450565338135,302.59770169258115
647,lcdr3,balmMoE,11,0.8181818181818182,0.8840446688912131,0.11905881762504578,9.738628376613963
648,hcdr3,balmMoE,15,0.8,0.6522150615851084,0.26432159543037415,4.98834064801534
649,lcdr3,balmMoE,9,1.0,0.931104216310713,0.05307681858539581,1.0786413086785211
650,hcdr3,balmMoE,15,0.6,0.7697267671426137,0.5198418498039246,12.371998715400697
651,lcdr3,balmMoE,9,0.7777777777777778,0.844697074757682,0.0471261665225029,5.690720982021755
652,hcdr3,balmMoE,13,0.8461538461538461,0.7143714554034747,0.15271738171577454,16.78374815904177
653,lcdr3,balmMoE,8,0.875,0.8306921422481537,0.14346782863140106,3.8605769723653793
654,hcdr3,balmMoE,18,0.7777777777777778,0.7786915997664133,0.053219571709632874,7.15514753262202
655,lcdr3,balmMoE,11,0.9090909090909091,0.9187400205568834,0.0008849230944178998,1.1716859123923562
656,hcdr3,balmMoE,15,0.9333333333333333,0.8807457208633422,0.084795281291008,1.3093952735265095
657,lcdr3,balmMoE,11,0.9090909090909091,0.8806376728144559,0.03851240128278732,1.4315403374758633
658,hcdr3,balmMoE,19,0.8947368421052632,0.899473249912262,0.05038066208362579,2.461263982873214
659,lcdr3,balmMoE,10,1.0,0.9677714049816132,0.004939132370054722,1.0368667125701905
660,hcdr3,balmMoE,16,0.5,0.5438551949337125,1.6345624923706055,66.17597514390945
661,lcdr3,balmMoE,9,0.7777777777777778,0.9420003030035231,0.02688009664416313,668.4000377522575
662,hcdr3,balmMoE,21,0.6190476190476191,0.6616076238098598,0.6965181827545166,16.13570996125539
663,lcdr3,balmMoE,10,0.8,0.886161470413208,0.00535374041646719,1.7037081718444824
664,hcdr3,balmMoE,16,0.4375,0.5980928419157863,2.4626708030700684,283.7779807820916
665,lcdr3,balmMoE,9,0.8888888888888888,0.8030424647861056,0.10249170660972595,4.571966171264648
666,hcdr3,balmMoE,11,0.18181818181818182,0.578535407781601,1.520556092262268,157.0285018574108
667,lcdr3,balmMoE,8,0.5,0.731781255453825,0.7112612128257751,258.51334980130196
668,hcdr3,balmMoE,14,0.6428571428571429,0.7429517752357891,0.369126558303833,21.6370975290026
669,lcdr3,balmMoE,10,1.0,0.9401407957077026,0.00046961987391114235,1.1144710540771485
670,hcdr3,balmMoE,9,0.3333333333333333,0.7508066693941752,3.246018409729004,1065.5364899105496
671,lcdr3,balmMoE,9,0.5555555555555556,0.7967070606019762,0.5350775122642517,38.24654979175992
672,hcdr3,balmMoE,17,0.35294117647058826,0.5454020149567548,1.849005937576294,25.026294112205505
673,lcdr3,balmMoE,9,0.8888888888888888,0.882239528828197,0.03776603937149048,2.114880906211005
674,hcdr3,balmMoE,19,0.7368421052631579,0.6050306574294442,0.6416075229644775,136.91925376339964
675,lcdr3,balmMoE,10,0.6,0.7300358355045319,0.9853004217147827,9.615149426460267
676,hcdr3,balmMoE,19,0.3684210526315789,0.563011519218746,2.1184189319610596,109.98351598413367
677,lcdr3,balmMoE,10,0.6,0.7785233497619629,0.21227052807807922,17.354871964454652
678,hcdr3,balmMoE,13,0.6153846153846154,0.7315385788679123,0.13376443088054657,15.111588074610783
679,lcdr3,balmMoE,11,0.9090909090909091,0.9174738634716381,0.001347750541754067,3.2729745344682173
680,hcdr3,balmMoE,25,0.64,0.6607029873132706,0.1700705885887146,7.5822208070755
681,lcdr3,balmMoE,12,1.0,0.9083261142174403,0.0014754834119230509,1.1865373452504475
682,hcdr3,balmMoE,9,0.3333333333333333,0.5341125246551301,2.780573606491089,19.481752263175117
683,lcdr3,balmMoE,9,0.6666666666666666,0.7075838877095116,0.5241931676864624,113.24071666929457
684,hcdr3,balmMoE,13,0.7692307692307693,0.7358257483977538,0.18618100881576538,11.937965283027062
685,lcdr3,balmMoE,10,0.9,0.8912503778934479,0.0008655230049043894,6.8000794649124146
686,hcdr3,balmMoE,9,0.7777777777777778,0.7476142777336968,0.14976133406162262,3.207321696811252
687,lcdr3,balmMoE,9,1.0,0.9178095195028517,0.018797382712364197,1.1373012860616047
688,hcdr3,balmMoE,16,0.5625,0.55730442982167,1.206952452659607,15.90232628583908
689,lcdr3,balmMoE,9,0.8888888888888888,0.9295002420743307,0.05700181797146797,3.8534683916303845
690,hcdr3,balmMoE,10,0.4,0.47611344158649443,2.855958938598633,15.726705384254455
691,lcdr3,balmMoE,9,0.5555555555555556,0.8025232321686215,0.07023807615041733,34.080412109692894
692,hcdr3,balmMoE,15,0.4666666666666667,0.6359694798787435,0.9649395942687988,74.3692533493042
693,lcdr3,balmMoE,9,0.8888888888888888,0.8974792228804694,0.02562471479177475,3.381149318483141
694,hcdr3,balmMoE,15,0.8666666666666667,0.7547406713167827,0.31036803126335144,16.816290791829427
695,lcdr3,balmMoE,9,0.8888888888888888,0.9259409308433533,0.027016619220376015,1.9815765751732721
696,hcdr3,balmMoE,19,0.8421052631578947,0.79420768195077,0.0044809007085859776,3.920889321126436
