,region,model,accuracy,score,loss,perplexity
4105,HC-CDR3,balmMoE,0.5789473684210527,0.671878761366794,0.11408767104148865,7.053330264593425
4106,HC-CDR3,balmMoE,0.9333333333333333,0.8107652217149734,0.060913585126399994,8.077643847465515
4107,HC-CDR3,balmMoE,0.85,0.7538425408303737,0.013204120099544525,6.685152912139893
4108,HC-CDR3,balmMoE,0.6428571428571429,0.6870243921875954,0.44485148787498474,11.325388533728463
4109,HC-CDR3,balmMoE,0.8333333333333334,0.7965462952852249,0.12384001910686493,2.099493662516276
4110,HC-CDR3,balmMoE,0.8,0.7841816887259483,0.004999272525310516,13.933328473567963
4111,HC-CDR3,balmMoE,0.75,0.7492587268352509,0.04126650094985962,7.293556027114391
4112,HC-CDR3,balmMoE,0.6666666666666666,0.6951282680034637,0.3886687159538269,12.262007212638855
4113,HC-CDR3,balmMoE,0.6,0.6791410545508066,0.8034493327140808,16.127143899599712
4114,HC-CDR3,balmMoE,0.4166666666666667,0.5543826892971992,2.455460548400879,16.871878226598103
4115,HC-CDR3,balmMoE,0.5,0.550454425935944,1.6259301900863647,12.446345776319504
4116,HC-CDR3,balmMoE,0.2222222222222222,0.4838171187374327,3.022545337677002,76.3628312614229
4117,HC-CDR3,balmMoE,0.7272727272727273,0.7318928553299471,0.07507765293121338,7.085944901813161
4118,HC-CDR3,balmMoE,0.5,0.4618899626657367,1.9724935293197632,190.94460973888636
4119,HC-CDR3,balmMoE,0.2857142857142857,0.5214469102876527,2.5282251834869385,40.43895821911948
4120,HC-CDR3,balmMoE,0.6666666666666666,0.6757131678362688,0.6232845783233643,13.052063624064127
4121,HC-CDR3,balmMoE,0.2727272727272727,0.5338938588445837,2.662869930267334,75.73719325932589
4122,HC-CDR3,balmMoE,0.6842105263157895,0.6693879052212364,0.0957108810544014,16.841133324723494
4123,HC-CDR3,balmMoE,0.7777777777777778,0.804109915263123,0.03717193007469177,92.5440125266711
4124,HC-CDR3,balmMoE,0.5833333333333334,0.6445935567220052,0.0797383040189743,7.160201758146286
4125,HC-CDR3,balmMoE,0.5384615384615384,0.5547975404904439,1.1202216148376465,7.587368469971877
4126,HC-CDR3,balmMoE,0.8095238095238095,0.834576849426542,0.0022606737911701202,3.7483709937050227
4127,HC-CDR3,balmMoE,0.5333333333333333,0.6276384601990382,1.1655142307281494,41.36210621198018
4128,HC-CDR3,balmMoE,0.6428571428571429,0.5939396172761917,0.6896395683288574,7.164909848145077
4129,HC-CDR3,balmMoE,0.7272727272727273,0.8045795160261068,0.006301414221525192,25.92195917259563
4130,HC-CDR3,balmMoE,0.6666666666666666,0.6610518952210744,0.559439480304718,206.56871942679086
4131,HC-CDR3,balmMoE,1.0,0.8719917019208272,0.012578005902469158,1.372827903429667
4132,HC-CDR3,balmMoE,0.8695652173913043,0.7843961540771567,0.0013281485298648477,2.4207351155903027
4133,HC-CDR3,balmMoE,0.631578947368421,0.7188157996064738,0.1428237110376358,13.13444153258675
4134,HC-CDR3,balmMoE,0.7333333333333333,0.7431641777356466,0.12314645946025848,5.979746381441752
4135,HC-CDR3,balmMoE,0.6,0.695490200817585,0.025136057287454605,3.227459168434143
4136,HC-CDR3,balmMoE,0.6,0.5109240055084229,1.4518731832504272,7.382853555679321
4137,HC-CDR3,balmMoE,0.8421052631578947,0.7945361451098794,0.002796479035168886,2.1485560881464103
4138,HC-CDR3,balmMoE,0.3333333333333333,0.5663256272673607,2.0081710815429688,10.943110078573227
4139,HC-CDR3,balmMoE,0.5333333333333333,0.5896434853474299,1.2179501056671143,9.683605003356934
4140,HC-CDR3,balmMoE,0.75,0.7527135506272316,0.05264131724834442,4.974076986312866
4141,HC-CDR3,balmMoE,0.6,0.5949317236741384,0.8781895637512207,12.295381538073222
4142,HC-CDR3,balmMoE,0.4375,0.529640850611031,2.158903121948242,15.93233723193407
4143,HC-CDR3,balmMoE,0.2727272727272727,0.38440009680661286,2.707223892211914,32.285016477108
4144,HC-CDR3,balmMoE,0.6666666666666666,0.5862469914413634,0.6446037292480469,28.10865386894771
4145,HC-CDR3,balmMoE,0.5,0.6622812698284785,0.7959718108177185,14.483205358187357
4146,HC-CDR3,balmMoE,0.8125,0.7998185949400067,0.11779704689979553,11.437932774424553
4147,HC-CDR3,balmMoE,0.6111111111111112,0.6497454908159044,0.3962864279747009,64.94416747490565
4148,HC-CDR3,balmMoE,0.6363636363636364,0.6275894140655344,0.5286537408828735,23.964748285033487
4149,HC-CDR3,balmMoE,0.7586206896551724,0.7303491178257712,0.006071143317967653,5.106649205602449
4150,HC-CDR3,balmMoE,0.4,0.6383502185344696,1.4550572633743286,8.279979074001313
4151,HC-CDR3,balmMoE,0.75,0.6810634983703494,0.23337122797966003,6.286768168210983
4152,HC-CDR3,balmMoE,0.75,0.7261744644492865,0.09845853596925735,10.912406347692013
4153,HC-CDR3,balmMoE,0.625,0.7430957024917006,0.17924457788467407,7.584909118711948
4154,HC-CDR3,balmMoE,0.7647058823529411,0.7175636633354074,0.08908785879611969,15.097662932732526
4155,HC-CDR3,balmMoE,0.3333333333333333,0.6202939748764038,2.1973533630371094,29.173883464601303
4156,HC-CDR3,balmMoE,0.7222222222222222,0.6599478315975931,0.14950037002563477,7.4226696027649774
4157,HC-CDR3,balmMoE,0.42857142857142855,0.5248352299843516,1.3012549877166748,10.17888390166419
4158,HC-FR4,balmMoE,1.0,0.9998392950404774,0.000144404883030802,1.000160737471147
4159,HC-FR4,balmMoE,1.0,0.9995706298134543,0.00013351388042792678,1.000430237163197
4160,HC-FR4,balmMoE,1.0,0.999875469641252,0.00010376039426773787,1.0001245520331643
4161,HC-FR4,balmMoE,1.0,0.9998288913206621,7.151879253797233e-05,1.0001712278886274
4162,HC-FR4,balmMoE,1.0,0.9700340520251881,0.00017764382937457412,1.0444531657479026
4163,HC-FR4,balmMoE,1.0,0.9995180151679299,0.00012412824435159564,1.0004834045063367
4164,HC-FR4,balmMoE,1.0,0.9929848204959523,0.003725978545844555,1.0071316740729592
4165,HC-FR4,balmMoE,1.0,0.9997442635622892,0.00012130141840316355,1.0002558881586248
4166,HC-FR4,balmMoE,1.0,0.9998517524112355,9.258116187993437e-05,1.0001482963562012
4167,HC-FR4,balmMoE,1.0,0.9999035217545249,5.7665060012368485e-05,1.0000964945012873
4168,HC-FR4,balmMoE,1.0,0.9996239380402998,0.00016607539146207273,1.0003765171224421
4169,HC-FR4,balmMoE,1.0,0.9996130195530978,0.00029554267530329525,1.000387278470126
4170,HC-FR4,balmMoE,1.0,0.999837642366236,6.085129643906839e-05,1.0001624389128252
4171,HC-FR4,balmMoE,1.0,0.9998343749479814,7.12602268322371e-05,1.0001656900752673
4172,HC-FR4,balmMoE,1.0,0.9998362931338224,2.1633944925270043e-05,1.0001637935638428
4173,HC-FR4,balmMoE,1.0,0.9956563060933893,0.0003548504610080272,1.0045147700743242
4174,HC-FR4,balmMoE,1.0,0.9999277916821566,4.597234510583803e-05,1.0000722191550515
4175,HC-FR4,balmMoE,1.0,0.9998935840346597,6.192491855472326e-05,1.0001064322211526
4176,HC-FR4,balmMoE,1.0,0.9858590689572421,0.005487415473908186,1.0147922797636553
4177,HC-FR4,balmMoE,1.0,0.9996294595978477,0.00024557975120842457,1.0003707625649192
4178,HC-FR4,balmMoE,1.0,0.9997611154209484,0.00013929429405834526,1.000238992951133
4179,HC-FR4,balmMoE,1.0,0.9997109554030679,0.00011356191680533811,1.0002892342480747
4180,HC-FR4,balmMoE,1.0,0.9997492270036177,0.00019723748846445233,1.0002508705312556
4181,HC-FR4,balmMoE,1.0,0.9997567209330472,7.23625416867435e-05,1.0002434145320545
4182,HC-FR4,balmMoE,1.0,0.9997292160987854,0.00011848149006254971,1.0002709410407327
4183,HC-FR4,balmMoE,1.0,0.9998044317418878,0.00011879809608217329,1.000195644118569
4184,HC-FR4,balmMoE,1.0,0.9997699910944159,9.765564027475193e-05,1.0002301281148738
4185,HC-FR4,balmMoE,1.0,0.999539705840024,0.00022601347882300615,1.00046076557853
4186,HC-FR4,balmMoE,1.0,0.9996255527843129,0.000179310271050781,1.0003747506575151
4187,HC-FR4,balmMoE,1.0,0.9995389689098705,0.0002527088508941233,1.0004614808342673
4188,HC-FR4,balmMoE,1.0,0.999679749662226,0.00017102150013670325,1.0003204454075207
4189,HC-FR4,balmMoE,1.0,0.9998842098496177,0.00010542097879806533,1.0001158064061946
4190,HC-FR4,balmMoE,1.0,0.9998879432678223,3.341281262692064e-05,1.0001121000810103
4191,HC-FR4,balmMoE,1.0,0.9996999502182007,0.00024301427765749395,1.000300179828297
4192,HC-FR4,balmMoE,1.0,0.9998386881568215,0.00011115529196104035,1.000161355192011
4193,HC-FR4,balmMoE,1.0,0.9998383901335977,0.00014683025074191391,1.0001616369594226
4194,HC-FR4,balmMoE,1.0,0.9995292858643965,0.0002908979367930442,1.0004711909727617
4195,HC-FR4,balmMoE,1.0,0.999769232489846,0.00016393818077631295,1.0002308975566516
4196,HC-FR4,balmMoE,1.0,0.9999376806345853,4.299406646168791e-05,1.0000623247840188
4197,HC-FR4,balmMoE,1.0,0.999855404550379,7.278381963260472e-05,1.0001446658914739
4198,HC-FR4,balmMoE,1.0,0.9998973662203009,8.024583075894043e-05,1.0001026500355115
4199,HC-FR4,balmMoE,1.0,0.9996632175012068,0.00012842353316955268,1.0003371238708496
4200,HC-FR4,balmMoE,1.0,0.9998852502215992,9.75687216850929e-05,1.000114766034213
4201,HC-FR4,balmMoE,1.0,0.9970041567629034,0.00032870809081941843,1.003055908463218
4202,HC-FR4,balmMoE,1.0,0.9998426870866255,0.00010252622450934723,1.000157356262207
4203,HC-FR4,balmMoE,1.0,0.9759722081097689,0.007994654588401318,1.0256446274844082
4204,HC-FR4,balmMoE,1.0,0.9998825896870006,9.060338197741657e-05,1.0001174319874158
4205,HC-FR4,balmMoE,1.0,0.9997083924033425,0.00025404905318282545,1.000291726805947
4206,HC-FR4,balmMoE,1.0,0.9995289553295482,0.000163801756571047,1.0004718086936257
4207,HC-FR4,balmMoE,1.0,0.9801127043637362,0.00033401718246750534,1.0251405780965632
4208,HC-FR4,balmMoE,1.0,0.9996434937823903,0.0001772183895809576,1.0003568692640825
4209,HC-FR4,balmMoE,1.0,0.9992362044074319,0.00045520058483816683,1.0007657462900335
4210,HC-FR4,balmMoE,1.0,0.9995889609510248,0.00019903751672245562,1.00041156465357
4211,HC-FR4,balmMoE,1.0,0.9997911940921437,9.530450915917754e-05,1.0002089738845825
4212,HC-FR4,balmMoE,1.0,0.9998144561594183,0.00010623725393088534,1.0001856197010388
4213,HC-FR4,balmMoE,1.0,0.9998992735689337,7.600420212838799e-05,1.0001007426868787
4214,HC-FR4,balmMoE,1.0,0.9992218938740817,0.0003187843249179423,1.0007804523814807
4215,HC-FR4,balmMoE,1.0,0.9999012784524397,5.585381586570293e-05,1.0000987378033726
4216,HC-FR4,balmMoE,1.0,0.9999338821931318,4.494346649153158e-05,1.0000661178068682
4217,HC-FR4,balmMoE,1.0,0.9953826340762052,0.001104154740460217,1.0047320560975508
4218,HC-FR4,balmMoE,1.0,0.9921121488917958,0.00028669394669122994,1.008227207443931
4219,HC-FR4,balmMoE,1.0,0.9996811855923046,0.00010384871711721644,1.0003190257332542
4220,HC-FR4,balmMoE,0.9090909090909091,0.9586721496148543,0.00047379310126416385,1.115934588692405
4221,HC-FR4,balmMoE,1.0,0.9997893355109475,0.00010218552779406309,1.0002107945355503
4222,HC-FR4,balmMoE,1.0,0.9993610327894037,0.00017860530351754278,1.0006405765360051
4223,HC-FR4,balmMoE,1.0,0.999681526964361,0.00015167803212534636,1.000318711454218
4224,HC-FR4,balmMoE,1.0,0.9997703053734519,8.989411435322836e-05,1.0002298138358376
4225,HC-FR4,balmMoE,1.0,0.9997414783997969,9.69238462857902e-05,1.000258825042031
4226,HC-FR4,balmMoE,1.0,0.9995975602756847,0.00021412677597254515,1.0004027756777676
4227,HC-FR4,balmMoE,1.0,0.9998317523436113,0.0001045062963385135,1.0001683018424294
4228,HC-FR4,balmMoE,1.0,0.9996660026636991,0.00019295161473564804,1.0003343278711492
4229,HC-FR4,balmMoE,1.0,0.9999188022180037,4.0813611121848226e-05,1.0000812140378086
4230,HC-FR4,balmMoE,1.0,0.9997340874238447,0.00010346894123358652,1.0002662593668157
4231,HC-FR4,balmMoE,1.0,0.9998666264794089,8.92601310624741e-05,1.0001333951950073
4232,HC-FR4,balmMoE,1.0,0.9998585202477195,9.965853678295389e-05,1.000141512263905
4233,HC-FR4,balmMoE,1.0,0.9999173933809454,4.867766620009206e-05,1.0000826120376587
4234,HC-FR4,balmMoE,1.0,0.9997998638586565,0.00010695840319385752,1.0002002174204045
4235,HC-FR4,balmMoE,1.0,0.9988858970728788,0.00034035954740829766,1.0011228648099033
4236,HC-FR4,balmMoE,1.0,0.9996110309254039,0.0001692847436061129,1.0003893917257136
4237,HC-FR4,balmMoE,1.0,0.9998630556193265,7.646378071513027e-05,1.0001370039853184
4238,HC-FR4,balmMoE,1.0,0.9997486201199618,6.219605711521581e-05,1.0002516399730335
4239,HC-FR4,balmMoE,1.0,0.999731795354323,0.00015726228593848646,1.0002683184363625
4240,HC-FR4,balmMoE,1.0,0.9997096495194868,0.00010967601701850072,1.0002905455502598
4241,HC-FR4,balmMoE,1.0,0.9999022321267561,6.432549707824364e-05,1.0000977841290561
4242,HC-FR4,balmMoE,1.0,0.9998761469667609,4.978695142199285e-05,1.0001238801262595
4243,HC-FR4,balmMoE,1.0,0.9991161281412299,0.0004107659915462136,1.0008858225562356
4244,HC-FR4,balmMoE,1.0,0.9998401024124839,7.53830827306956e-05,1.0001599463549526
4245,HC-FR4,balmMoE,1.0,0.9999240040779114,6.009167555021122e-05,1.0000760013406926
4246,HC-FR4,balmMoE,1.0,0.9999158219857649,8.562793664168566e-05,1.0000841834328391
4247,HC-FR4,balmMoE,1.0,0.9996637810360302,0.00037658645305782557,1.000336397777904
4248,HC-FR4,balmMoE,1.0,0.9996899258006703,0.00017135088273789734,1.0003102801062844
4249,HC-FR4,balmMoE,1.0,0.9998995390805331,6.135015428299084e-05,1.000100471756675
4250,HC-FR4,balmMoE,1.0,0.999766306443648,0.00016184795822482556,1.0002338561144741
4251,HC-FR4,balmMoE,1.0,0.9991915171796625,0.00010659546387614682,1.0008130832151934
4252,HC-FR4,balmMoE,1.0,0.9996190667152405,0.0001981592213269323,1.000381274656816
4253,HC-FR4,balmMoE,1.0,0.9998736760833047,0.0001219643818330951,1.0001263510097156
4254,HC-FR4,balmMoE,1.0,0.9996767369183627,0.00017363624647259712,1.0003235990350896
4255,HC-FR4,balmMoE,1.0,0.9997023289853876,0.00011712156265275553,1.00029794736342
4256,HC-FR4,balmMoE,1.0,0.9998450062491677,7.171199831645936e-05,1.000155047936873
4257,HC-FR4,balmMoE,1.0,0.9996501803398132,0.00011223267210880294,1.0003503994508223
4258,HC-FR4,balmMoE,1.0,0.9997967915101484,0.00014206289779394865,1.0002032843503086
4259,HC-FR4,balmMoE,1.0,0.9996372244574807,9.76918890955858e-05,1.0003632415424695
4260,HC-FR4,balmMoE,1.0,0.9999328255653381,5.847052307217382e-05,1.0000671798532659
4261,HC-FR4,balmMoE,1.0,0.9856889247894287,0.00036909469054080546,1.0168172121047974
4262,HC-FR4,balmMoE,1.0,0.9997544234449213,0.00012187397805973887,1.0002457228573887
4263,HC-FR4,balmMoE,1.0,0.9999063773588701,4.6199089410947636e-05,1.0000936443155461
4264,HC-FR4,balmMoE,1.0,0.9999076398936185,6.439398566726595e-05,1.0000923655249856
4265,HC-FR4,balmMoE,1.0,0.9998987804759633,6.552005652338266e-05,1.0001012411984531
4266,HC-FR4,balmMoE,1.0,0.9997677098621022,7.448723772540689e-05,1.0002324906262485
4267,HC-FR4,balmMoE,1.0,0.9998516928065907,8.653166878502816e-05,1.00014836137945
4268,HC-FR4,balmMoE,1.0,0.9999123865907843,6.774802750442177e-05,1.0000876188278198
4269,HC-FR4,balmMoE,1.0,0.9865642298351635,0.00013393061817623675,1.01465473391793
4270,HC-FR4,balmMoE,1.0,0.9998094222762368,0.00021161598851904273,1.0001906156539917
4271,HC-FR4,balmMoE,1.0,0.9999079921028831,5.385591430240311e-05,1.000092018734325
4272,HC-FR4,balmMoE,1.0,0.9996798417784951,0.00017973603098653257,1.0003204128958962
4273,HC-FR4,balmMoE,1.0,0.9999107122421265,7.883997022872791e-05,1.0000892985950818
4274,HC-FR4,balmMoE,1.0,0.9996252764355053,0.00026334458380006254,1.000374978238886
4275,HC-FR4,balmMoE,1.0,0.9995203505862843,0.00044267362682148814,1.0004800449718128
4276,HC-FR4,balmMoE,1.0,0.9974754398519342,0.0006288387230597436,1.0025606805627996
4277,HC-FR4,balmMoE,1.0,0.9997903108596802,7.246489985845983e-05,1.0002098083496094
4278,HC-FR4,balmMoE,1.0,0.999785141511397,0.00012516786227934062,1.0002149560234763
4279,HC-FR4,balmMoE,1.0,0.99990914626555,8.539758709957823e-05,1.000090859153054
4280,HC-FR4,balmMoE,1.0,0.9996998039158908,6.658520578639582e-05,1.0003004615957087
4281,HC-FR4,balmMoE,1.0,0.9998488101092252,9.171600686386228e-05,1.0001512332396074
4282,HC-FR4,balmMoE,1.0,0.9992749365893278,0.00024940824368968606,1.0007278377359563
4283,HC-FR4,balmMoE,1.0,0.9998045888814059,9.194904851028696e-05,1.000195481560447
4284,HC-FR4,balmMoE,1.0,0.9994858828457919,0.00045609319931827486,1.0005145289681174
4285,HC-FR4,balmMoE,1.0,0.9998606172474948,0.00014882252435199916,1.0001393990083174
4286,HC-FR4,balmMoE,1.0,0.9998493898998607,9.933447290677577e-05,1.0001506480303677
4287,HC-FR4,balmMoE,1.0,0.9997197877277028,0.00019326078472658992,1.000280336900191
4288,HC-FR4,balmMoE,1.0,0.9998361955989491,0.00010984282562276348,1.0001638477498835
4289,HC-FR4,balmMoE,1.0,0.9996796141971241,8.849874575389549e-05,1.0003206513144753
4290,HC-FR4,balmMoE,1.0,0.9996454336426475,0.00024393740750383586,1.000354831868952
4291,HC-FR4,balmMoE,1.0,0.9997022151947021,0.00012221279030200094,1.0002979798750444
4292,HC-FR4,balmMoE,1.0,0.9996324289928783,0.00019203778356313705,1.0003678690303455
4293,HC-FR4,balmMoE,1.0,0.9932967153462496,0.00044836895540356636,1.0069266882809726
4294,HC-FR4,balmMoE,1.0,0.9998382384126837,6.726946594426408e-05,1.000161810354753
4295,HC-FR4,balmMoE,1.0,0.9995625235817649,6.687008135486394e-05,1.0004385059530085
4296,HC-FR4,balmMoE,1.0,0.9997541796077382,0.00010389463568571955,1.000245993787592
4297,HC-FR4,balmMoE,1.0,0.9997099475427107,0.00014501808618661016,1.0002902746200562
4298,HC-FR4,balmMoE,1.0,0.9996680292216215,6.880744331283495e-05,1.0003326806155117
4299,HC-FR4,balmMoE,1.0,0.9996680888262662,6.172188295749947e-05,1.0003325180573897
4300,HC-FR4,balmMoE,1.0,0.9944177595051852,0.0020743883214890957,1.005663882602345
4301,HC-FR4,balmMoE,1.0,0.999769004908475,5.8091969549423084e-05,1.0002311684868552
4302,HC-FR4,balmMoE,1.0,0.9998155073686079,9.391811181558296e-05,1.0001845576546409
4303,HC-FR4,balmMoE,1.0,0.9993239695375616,0.00015301133680623025,1.0006787993691184
4304,HC-FR4,balmMoE,1.0,0.9994991855187849,0.0002418186195427552,1.0005014484578914
4305,HC-FR4,balmMoE,1.0,0.9997768076983365,0.00013012000999879092,1.0002233115109531
4306,HC-FR4,balmMoE,1.0,0.9961253892291676,0.00023737378069199622,1.0039807016199285
4307,HC-FR4,balmMoE,1.0,0.9998501972718672,0.0001295806432608515,1.000149835239757
4308,HC-FR4,balmMoE,1.0,0.999808669090271,6.434062379412353e-05,1.0001914392818103
4309,HC-FR4,balmMoE,1.0,0.9997315623543479,7.204215944511816e-05,1.0002687085758557
4310,HC-FR4,balmMoE,1.0,0.9998533617366444,9.605764353182167e-05,1.00014667077498
4311,HC-FR4,balmMoE,1.0,0.9995126561685042,0.00023057768703438342,1.0004878585988826
4312,HC-FR4,balmMoE,1.0,0.9998320557854392,0.00012867231271229684,1.0001679984006016
4313,HC-FR4,balmMoE,1.0,0.9999121915210377,5.962721479590982e-05,1.0000878247347744
4314,HC-FR4,balmMoE,1.0,0.9997945590452715,0.00010057524923468009,1.0002056035128506
4315,HC-FR4,balmMoE,1.0,0.9995960322293368,0.0002864538982976228,1.0004042820496992
4316,HC-FR4,balmMoE,1.0,0.9949347214265303,7.586787978652865e-05,1.0053534616123547
4317,HC-FR4,balmMoE,1.0,0.9996345855972983,0.00024272793962154537,1.000365679914301
4318,HC-FR4,balmMoE,1.0,0.9999369437044318,3.344980359543115e-05,1.0000630617141724
4319,HC-FR4,balmMoE,1.0,0.9996946779164401,0.0002504753356333822,1.000305555083535
4320,HC-FR4,balmMoE,1.0,0.9985612630844116,0.0008222736651077867,1.0014431043104692
4321,HC-FR4,balmMoE,1.0,0.9954721494154497,0.0004858085885643959,1.0046208771792324
4322,HC-FR4,balmMoE,1.0,0.9997563091191378,8.005153358681127e-05,1.0002438371831721
4323,HC-FR4,balmMoE,1.0,0.9817761236971075,7.993286999408156e-05,1.022740591656078
4324,HC-FR4,balmMoE,1.0,0.9997514486312866,0.00010561082308413461,1.0002487356012517
4325,HC-FR4,balmMoE,1.0,0.9998278292742643,0.0001602482225280255,1.0001722032373601
4326,HC-FR4,balmMoE,1.0,0.9997409311207858,5.350739593268372e-05,1.0002595728093928
4327,HC-FR4,balmMoE,1.0,0.9998535405505787,6.834210216766223e-05,1.0001465190540662
4328,HC-FR4,balmMoE,1.0,0.9998455372723666,7.869474939070642e-05,1.0001545277508823
4329,HC-FR4,balmMoE,1.0,0.9998615438287909,0.00011496018123580143,1.0001384886828335
4330,HC-FR4,balmMoE,1.0,0.9997058727524497,0.00013926134852226824,1.000294262712652
4331,HC-FR4,balmMoE,1.0,0.9997197552160784,9.813468932406977e-05,1.000280412760648
4332,HC-FR4,balmMoE,0.9090909090909091,0.9910636435855519,0.00630580959841609,5.1890119747682055
4333,HC-FR4,balmMoE,1.0,0.9997378045862372,7.924043165985495e-05,1.0002624229951338
4334,HC-FR4,balmMoE,1.0,0.9998578971082513,6.715505878673866e-05,1.000142140821977
4335,HC-FR4,balmMoE,1.0,0.9998700510371815,4.973728209733963e-05,1.0001299814744429
4336,HC-FR4,balmMoE,1.0,0.9997844208370555,0.0001695996761554852,1.0002156604420056
4337,HC-FR4,balmMoE,1.0,0.983112633228302,0.00016235734801739454,1.0205606005408547
4338,HC-FR4,balmMoE,1.0,0.9997316219589927,0.00026192673249170184,1.0002684918316929
4339,HC-FR4,balmMoE,1.0,0.9994171749461781,9.585787483956665e-05,1.0005840821699663
4340,HC-FR4,balmMoE,1.0,0.9997974742542614,8.841804083203897e-05,1.0002026232806118
4341,HC-FR4,balmMoE,1.0,0.9986917213960127,0.0003284455160610378,1.0013161572543057
4342,HC-FR4,balmMoE,1.0,0.9996892809867859,0.00025604714755900204,1.0003109086643567
4343,HC-FR4,balmMoE,1.0,0.9994825070554559,0.00023924066044855863,1.0005179860375144
4344,HC-FR4,balmMoE,1.0,0.9997397552837025,5.138900087331422e-05,1.0002604072744197
4345,HC-FR4,balmMoE,1.0,0.9997722994197499,9.301067620981485e-05,1.0002278197895398
4346,HC-FR4,balmMoE,1.0,0.999879165129228,0.00011577974510146305,1.0001208565451882
4347,HC-FR4,balmMoE,1.0,0.999832955273715,5.8950085076503456e-05,1.0001671314239502
4348,HC-FR4,balmMoE,1.0,0.9998011534864252,9.888946078717709e-05,1.0001989711414685
4349,HC-FR4,balmMoE,1.0,0.9998818906870756,4.669540794566274e-05,1.000118147243153
4350,HC-FR4,balmMoE,1.0,0.9996256828308105,0.00015022984007373452,1.0003747073086826
4351,HC-FR4,balmMoE,1.0,0.9997072544964877,0.0001539295190013945,1.0002928972244263
4352,HC-FR4,balmMoE,1.0,0.9997752417217601,0.00015504538896493614,1.0002248612317173
4353,HC-FR4,balmMoE,1.0,0.9997087175195868,0.0001898212794912979,1.0002914667129517
4354,HC-FR4,balmMoE,1.0,0.9998466209931807,5.558803241001442e-05,1.0001534223556519
4355,HC-FR4,balmMoE,1.0,0.9997154528444464,0.00017881796520669013,1.0002847151322798
4356,HC-FR4,balmMoE,1.0,0.9966193275018171,0.0011741874041035771,1.0034121816808528
4357,HC-FR4,balmMoE,1.0,0.9999104196375067,0.00010154092160519212,1.0000895911997014
4358,HC-FR4,balmMoE,1.0,0.9998333725062284,0.00016109904390759766,1.0001666654240002
4359,HC-FR4,balmMoE,1.0,0.9998106522993608,7.953577005537227e-05,1.0001894235610962
4360,HC-FR4,balmMoE,1.0,0.9995532415129922,8.959087426774204e-05,1.0004482377659192
4361,HC-FR4,balmMoE,1.0,0.9998846270821311,8.007074211491272e-05,1.0001153945922852
4362,HC-FR4,balmMoE,1.0,0.999502339146354,0.0004400087636895478,1.0004981322722002
4363,HC-FR4,balmMoE,1.0,0.9997422207485546,0.00016686103481333703,1.0002579363909634
4364,HC-FR4,balmMoE,1.0,0.999790142882954,9.194175072479993e-05,1.0002099709077314
4365,HC-FR4,balmMoE,1.0,0.9997474388642744,0.00011987862671958283,1.0002527562054722
4366,HC-FR4,balmMoE,1.0,0.9997926246036183,6.896857667015865e-05,1.0002075108614834
4367,HC-FR4,balmMoE,1.0,0.9998693249442361,8.196293492801487e-05,1.0001307075673884
4368,HC-FR4,balmMoE,1.0,0.9996531497348439,0.00023390960996039212,1.0003470507535068
4369,HC-FR4,balmMoE,1.0,0.999886919151653,6.571934500243515e-05,1.0001130971041592
4370,HC-FR4,balmMoE,1.0,0.9997444315390154,8.501797856297344e-05,1.0002557797865435
4371,HC-FR4,balmMoE,1.0,0.999493501403115,0.0003194653836544603,1.000506953759627
4372,HC-FR4,balmMoE,1.0,0.9997969757426869,6.969919195398688e-05,1.0002031326293945
4373,HC-FR4,balmMoE,1.0,0.99952570958571,0.00010246508463751525,1.0004754608327693
4374,HC-FR4,balmMoE,1.0,0.9998171004382047,0.0001259543205378577,1.0001829645850442
4375,HC-FR4,balmMoE,1.0,0.9998721371997487,5.4171719966689125e-05,1.000127911567688
4376,HC-FR4,balmMoE,1.0,0.9995781725103204,0.0003040229494217783,1.000422185117548
4377,HC-FR4,balmMoE,1.0,0.9997904300689697,8.641782187623903e-05,1.000209710814736
4378,HC-FR4,balmMoE,1.0,0.9899175438013944,0.0002695792936719954,1.011262601072138
4379,HC-FR4,balmMoE,1.0,0.9996846209872853,0.00022152575547806919,1.0003155903382734
4380,HC-FR4,balmMoE,1.0,0.9997518279335715,0.00010795403068186715,1.000248302112926
4381,HC-FR4,balmMoE,1.0,0.9999257867986505,2.8421503884601407e-05,1.0000742240385576
4382,HC-FR4,balmMoE,1.0,0.9996831525455822,0.00018299421935807914,1.0003170425241643
4383,HC-FR4,balmMoE,1.0,0.9999105442654003,6.778728129575029e-05,1.0000894611532039
4384,HC-FR4,balmMoE,1.0,0.9324620799584822,0.009776166640222073,1.1006070158698342
4385,HC-FR4,balmMoE,1.0,0.9994616237553683,0.0002134198002750054,1.0005392919887195
4386,HC-FR4,balmMoE,1.0,0.9998034184629266,0.00014092183846514672,1.0001966519789263
4387,HC-FR4,balmMoE,1.0,0.9998507824811068,4.6444878535112366e-05,1.0001493042165583
4388,HC-FR4,balmMoE,1.0,0.9996373815969988,9.008237975649536e-05,1.000363219868053
4389,HC-FR4,balmMoE,1.0,0.9998871358958158,0.00011322195496177301,1.0001128803599963
4390,HC-FR4,balmMoE,1.0,0.9888275428251787,0.007266652770340443,1.011383663524281
4391,HC-FR4,balmMoE,0.9090909090909091,0.9865925908088684,0.00014087077579461038,1.5391950824043967
4392,HC-FR4,balmMoE,1.0,0.9997650710019198,6.561648478964344e-05,1.000235069881786
