,region,model,accuracy,score,loss,perplexity
121,HC-FR1,balmMoE,1.0,0.986370952129364,0.010370802134275436,1.0140161561965941
122,HC-FR1,balmMoE,1.0,0.9954817199707031,0.002022010739892721,1.004563708305359
123,HC-FR1,balmMoE,1.0,0.9647384881973267,0.015138366259634495,1.0428244590759277
124,HC-FR1,balmMoE,0.92,0.9502983283996582,0.019786210730671883,4.059479999542236
125,HC-FR1,balmMoE,1.0,0.9999031615257263,2.865178612410091e-05,1.0000968837738038
126,HC-FR1,balmMoE,1.0,0.9803093886375427,0.007236930541694164,1.0216812324523925
127,HC-FR1,balmMoE,0.96,0.9653040313720703,0.012562744319438934,1.1314901733398437
128,HC-FR1,balmMoE,1.0,0.9749969434738159,0.011904330924153328,1.026299090385437
129,HC-FR1,balmMoE,0.96,0.9960275173187256,0.003253825241699815,26.37261106967926
130,HC-FR1,balmMoE,0.92,0.9234698176383972,0.048720382153987885,67.1213405752182
131,HC-FR1,balmMoE,1.0,0.9654892325401306,0.015282423235476017,1.0383247327804566
132,HC-FR1,balmMoE,1.0,0.9955931353569031,0.0017744469223544002,1.0044623947143554
133,HC-FR1,balmMoE,0.96,0.9458597493171692,0.02730230987071991,1.914989514350891
134,HC-FR1,balmMoE,0.96,0.9639077877998352,0.015942687168717384,220.91180227756502
135,HC-FR1,balmMoE,0.88,0.9499979066848755,0.014687611721456051,11.926014561653137
136,HC-FR1,balmMoE,0.84,0.966047134399414,0.015917081385850906,21.013619465827944
137,HC-FR1,balmMoE,0.88,0.9033977437019348,0.0760941207408905,8.289838366508484
138,HC-FR1,balmMoE,0.84,0.916567006111145,0.0425260029733181,22.49873589515686
139,HC-FR1,balmMoE,0.96,0.9968421268463135,0.0017738527385517955,33.78536799907684
140,HC-FR1,balmMoE,1.0,0.9795436263084412,0.007467194925993681,1.023095531463623
141,HC-FR1,balmMoE,1.0,0.9822331953048706,0.00919588003307581,1.0185181760787965
142,HC-FR1,balmMoE,0.96,0.9603363299369811,0.018520664423704147,2.433062515258789
143,HC-FR1,balmMoE,0.92,0.9519492340087891,0.02788194827735424,102.89599659919739
144,HC-FR1,balmMoE,0.92,0.9672543382644654,0.02773302048444748,24.595850896835326
145,HC-FR1,balmMoE,0.96,0.9552304863929748,0.026238657534122467,6.913692221641541
146,HC-FR1,balmMoE,0.88,0.929791693687439,0.0322125181555748,16.78365625858307
147,HC-FR1,balmMoE,0.96,0.9548486375808716,0.024387473240494728,1.5303111791610717
148,HC-FR1,balmMoE,1.0,0.969615774154663,0.01679680123925209,1.0329140138626098
149,HC-FR1,balmMoE,1.0,0.9999445605278016,1.9422675904934295e-05,1.000055456161499
150,HC-FR1,balmMoE,1.0,0.9852465105056762,0.011092579923570156,1.015240182876587
151,HC-FR1,balmMoE,1.0,0.9999268627166749,2.079283876810223e-05,1.0000731658935547
152,HC-FR1,balmMoE,1.0,0.9998912858963013,3.226049375371076e-05,1.0001087474822998
153,HC-FR1,balmMoE,1.0,0.977515184879303,0.012190788984298706,1.0248498439788818
154,HC-FR1,balmMoE,1.0,0.9999168705940247,2.897033300541807e-05,1.0000831651687623
155,HC-FR1,balmMoE,0.96,0.9289929389953613,0.05178630352020264,7.739704294204712
156,HC-FR1,balmMoE,0.92,0.9451336646080017,0.02618742361664772,3.573445348739624
157,HC-FR1,balmMoE,1.0,0.9608358383178711,0.02932439185678959,1.0422528409957885
158,HC-FR1,balmMoE,1.0,0.9813876080513001,0.011567436158657074,1.0195002698898314
159,HC-FR1,balmMoE,0.96,0.9639366722106933,0.02398044802248478,7.602061495780945
160,HC-FR1,balmMoE,0.96,0.962218725681305,0.011728420853614807,3.559127926826477
161,HC-FR1,balmMoE,1.0,0.9657883143424988,0.016128238290548325,1.0381263828277587
162,HC-FR1,balmMoE,0.96,0.9275640845298767,0.029816361144185066,1.129471445083618
163,HC-FR1,balmMoE,0.96,0.9398073983192444,0.020859964191913605,1.1448492765426637
164,HC-FR1,balmMoE,1.0,0.9929128241539001,2.575551116024144e-05,1.0085758638381959
165,HC-FR1,balmMoE,1.0,0.9999330401420593,1.15010334411636e-05,1.0000669765472412
166,HC-FR1,balmMoE,0.92,0.9085574698448181,0.055884141474962234,5.2758325099945065
167,HC-FR1,balmMoE,0.92,0.8923668718338013,0.05678823962807655,3.216153883934021
