,region,model,length,accuracy,score,loss,perplexity
1711,lcdr3,balm,9,1.0,0.9765602813826667,0.0023514972999691963,1.026533802350362
1712,hcdr3,balm,14,0.6428571428571429,0.6241114192775318,1.105232834815979,46.30667021444866
1713,lcdr3,balm,9,0.8888888888888888,0.9449615677197775,5.125868119648658e-05,2.1886152956220837
1714,hcdr3,balm,14,0.5714285714285714,0.648041766669069,0.7462890297174454,75.03485058035169
1715,lcdr3,balm,9,0.8888888888888888,0.9625414477454292,0.00011383838864276186,34.38621731599172
1716,hcdr3,balm,12,0.6666666666666666,0.5939860418438911,0.9974810928106308,60.29847080508868
1717,lcdr3,balm,12,1.0,0.897444024682045,2.2709104996465612e-05,1.2637269000212352
1718,hcdr3,balm,19,0.631578947368421,0.6752139957327592,0.21482312679290771,20.66506798643815
1719,lcdr3,balm,11,0.9090909090909091,0.9187230251052163,4.7205765440594405e-05,1.252064964988015
1720,hcdr3,balm,24,0.75,0.7801661789417267,0.008717978373169899,6.71676737566789
1721,lcdr3,balm,11,1.0,0.9664453268051147,1.8715683836489916e-05,1.050017779523676
1722,hcdr3,balm,14,0.6428571428571429,0.7106293280209813,0.2879933565855026,6.0420220494270325
1723,lcdr3,balm,11,0.8181818181818182,0.9698579853231256,6.794906312279636e-06,4.391767339272932
1724,hcdr3,balm,12,0.8333333333333334,0.7956274350484213,0.06286491453647614,2.03989514708519
1725,lcdr3,balm,10,1.0,0.9369808554649353,2.3185935788205825e-05,1.145016872882843
1726,hcdr3,balm,15,0.6666666666666666,0.7825128942728042,0.036297500133514404,13.61811896165212
1727,lcdr3,balm,9,1.0,0.9561197691493564,3.886147169396281e-05,1.0540245374043782
1728,hcdr3,balm,12,0.5,0.5191056827704111,1.2145254909992218,17.53386761744817
1729,lcdr3,balm,10,0.9,0.9238863527774811,0.0002721745622693561,1.4458253622055053
1730,hcdr3,balm,19,0.5789473684210527,0.6303426882154063,0.39744409918785095,10.640420179618033
1731,lcdr3,balm,9,1.0,0.9903382857640585,1.1920858014491387e-05,1.0100079377492268
1732,hcdr3,balm,20,0.7,0.7324642635881901,0.16115155722945929,7.058450531959534
1733,lcdr3,balm,12,0.9166666666666666,0.9187902708848318,8.583029739384074e-06,2.3392697274684906
1734,hcdr3,balm,16,0.6875,0.6379126822575927,0.5881651341915131,7.387966260313988
1735,lcdr3,balm,9,1.0,0.9647493362426758,0.019629038870334625,1.0381130509906344
1736,hcdr3,balm,21,0.7619047619047619,0.798612117767334,0.001347944256849587,7.257714509963989
